user id,user name,team name,preferred position,preferred position most played,jersey number,total_game_time,Succ Interceptions,Succ Interceptions Per 90,Total Possession retained,Possession Retained Per 90,Possession Retention Contribution,Crucial defensive actions,Crucial defensive actions Per 90,Succ Tackles,Succ Tackles Per 90,Tackle Accuracy,Total Pressure Attempted,Total Pressure Attempted Per 90,Pressure Contribution,Succ Ground duels,Ground Duels Per 90,Ground Duel Win rate,Succ Aerial duels,Ariel Duels Per 90,Aerial Duel Win rate,Succ Short pass,Short Passes Per 90,Short Pass Accuracy,Succ Long pass,Long Passes Per 90,Long Pass Accuracy,Succ Through Ball,Through Balls Per 90,Through Ball Accuracy,Succ Crosses,Crosses Per 90,Crossing Accuracy,Total Forward Passes,Total Forward Passes Per 90,Forward Pass Accuracy,Progressive passes,Progressive passes Per 90,Total Passes completed in final third,Passes completed in final third per 90,Total Progressive Passes received in final third,Progressive Passes received in final third per 90,Total Touches in final third,Touches in final third per 90,Total Successful Toches in final third,Successful Touches in final third per 90,Chances Created,Chances Created Per 90,Chance creation contribution,Total Assists,Total Assists Per 90,Total dribbles completed,Dribbles Completed Per 90,Total close shots on target,Total close shots on target Per 90,Close shot accuracy,Total Long Shot on target,Total Long Shot on target Per 90,Long Shot Accuracy,Total Headed shots on target,Total Headed shots on target Per 90,Attempts On Target Per 90,Headed shot accuracy,Goals from Close shot,Goals from Close shot Per 90,Goals from long shot,Goals from long shot Per 90,Maximum Sense Score,Minimum Sense Score,Average Sense Score,Maximum PP Score,Minimum PP Score,Absolute Score,Preferred Position Score,Overall Preferred Position Score,Total Saves,Goal Conceded,Goalkick Accuracy,Goalkeeper Throws Completed,Handling,Punches,Clearances,Successful Ball Carry Per 90,Ball Carry Accuracy,Goals from headed shot,Goals from headed shot Per 90
10271,KUNAL,FC Agniputhra,['CENTER BACK'],CENTER BACK,"['4', '5']",999,54,4.864864865,81,7.297297297,12.3853211,25,2.252252252,26,2.342342342,56.52173913,2,0.18018018,11.11111111,5,0.45045045,71.42857143,12,1.081081081,66.66666667,391,35.22522523,92.21698113,0,0,0,101,9.099099099,67.7852349,1,0.09009009,16.66666667,280,25.22522523,77.77777778,118,10.63063063,200,18.01801802,0,0,108,9.72972973,60,5.405405405,3,0.27027027,2.803738318,1,0.09009009,2,0.18018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.44,12.40545455,6,1.67,46.25,4.62,4.86,1,0,0,0,1,0,30,4.864864865,100,0,0
10272,FLAVIUS,FC Agniputhra,['CENTER BACK'],CENTER BACK,['28'],1080,95,7.916666667,145,12.08333333,21.48148148,51,4.25,50,4.166666667,75.75757576,2,0.166666667,11.11111111,3,0.25,42.85714286,28,2.333333333,65.11627907,441,36.75,86.64047151,0,0,0,109,9.083333333,63.74269006,0,0,0,330,27.5,74.15730337,137,11.41666667,165,13.75,4,0.333333333,122,10.16666667,63,5.25,8,0.666666667,6.956521739,1,0.083333333,6,0.5,0,0,0,0,0,0,3,0.25,0.25,60,0,0,0,0,17.43,7.02,13.83,8.28,4.5,72.7,6.731666667,6.59,0,0,0,0,0,0,44,4,100,1,0.083333333
10274,DAWA,FC Agniputhra,"['LEFT SIDE BACK', 'CENTRAL MIDFIELDER']",LEFT SIDE BACK,['6'],988,49,4.463562753,69,6.285425101,9.899569584,14,1.275303644,20,1.821862348,60.60606061,0,0,0,0,0,0,5,0.455465587,35.71428571,271,24.68623482,89.43894389,1,0.091093117,50,24,2.186234818,63.15789474,2,0.182186235,14.28571429,121,11.02226721,73.33333333,32,2.914979757,105,9.564777328,14,1.275303644,155,14.1194332,88,8.016194332,6,0.546558704,5.309734513,0,0,5,0.455465587,2,0.182186235,66.66666667,1,0.091093117,16.66666667,0,0,0.273279352,0,1,0.091093117,0,0,10.54,3.83,7.3475,7.04,2.84,42.42,4.215833333,3.67,0,0,0,0,0,0,16,2.641700405,100,0,0
10282,VANLALHRIATA,FC Agniputhra,['GOALKEEPER'],GOALKEEPER,['33'],960,3,0.28125,9,0.84375,1.45631068,7,0.65625,6,0.5625,100,0,0,0,0,0,0,0,0,0,146,13.6875,96.68874172,0,0,0,48,4.5,46.15384615,1,0.09375,50,139,13.03125,69.15422886,81,7.59375,10,0.9375,0,0,22,2.0625,8,0.75,1,0.09375,0.934579439,0,0,1,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,4.26,6.821818182,9.3,3.38,65.5,6.72,6.02,108,19,100,50,85,23,16,0.09375,100,0,0
10281,RONY,FC Agniputhra,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['7'],1179,53,4.045801527,93,7.099236641,12.46648794,9,0.687022901,37,2.824427481,66.07142857,6,0.458015267,33.33333333,3,0.229007634,23.07692308,2,0.152671756,22.22222222,619,47.2519084,89.84034833,8,0.610687023,61.53846154,55,4.198473282,78.57142857,6,0.458015267,33.33333333,273,20.83969466,80.76923077,80,6.106870229,460,35.11450382,4,0.305343511,263,20.07633588,184,14.04580153,18,1.374045802,14.51612903,1,0.076335878,34,2.595419847,1,0.076335878,100,1,0.076335878,20,0,0,0.152671756,0,0,0,0,0,24.96,4.93,14.02076923,24.96,4.57,161.13,13.72846154,12.88,0,0,0,0,0,0,6,4.045801527,100,0,0
10280,Sachin,FC Agniputhra,"['DEFENSIVE MIDFIELDER', 'CENTRAL MIDFIELDER', 'RIGHT MIDFIELDER']",CENTRAL MIDFIELDER,['14'],709,19,2.411847673,30,3.808180536,6.302521008,5,0.634696756,11,1.396332863,64.70588235,0,0,0,4,0.507757405,36.36363636,1,0.126939351,20,210,26.65726375,86.41975309,4,0.507757405,57.14285714,22,2.792665726,73.33333333,3,0.380818054,30,93,11.80535966,74.4,36,4.569816643,250,31.7348378,10,1.269393512,175,22.21438646,126,15.99435825,4,0.507757405,4.938271605,0,0,4,0.507757405,1,0.126939351,50,0,0,0,0,0,0.126939351,0,1,0.126939351,0,0,12.38,0.89,8.401111111,12.38,0.58,55.12,8.104444444,7.86,0,0,0,0,0,0,6,4.315937941,100,0,0
10279,Zama,FC Agniputhra,"['CENTER FORWARD', 'CENTRAL MIDFIELDER', 'STRIKER']",STRIKER,['9'],480,5,0.9375,7,1.3125,2.017291066,0,0,2,0.375,40,1,0.1875,10,2,0.375,33.33333333,3,0.5625,21.42857143,77,14.4375,81.91489362,0,0,0,4,0.75,66.66666667,0,0,0,16,3,64,4,0.75,110,20.625,14,2.625,168,31.5,102,19.125,5,0.9375,14.70588235,1,0.1875,4,0.75,4,0.75,66.66666667,3,0.5625,42.85714286,0,0,1.3125,0,1,0.1875,0,0,8.67,2.67,5.143333333,7.8,0.33,10.38,2.788333333,1.92,0,0,0,0,0,0,0,1.875,100,0,0
10278,Vignesh,FC Agniputhra,['LEFT MIDFIELDER'],LEFT MIDFIELDER,['30'],90,3,3,3,3,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,91.42857143,0,0,0,4,4,100,0,0,0,12,12,80,4,4,30,30,1,1,17,17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92,8.92,8.92,5.73,5.73,5.16,5.73,5.73,0,0,0,0,0,0,0,1,100,0,0
10277,Sukraj,FC Agniputhra,"['LEFT WINGER', 'RIGHT WINGER', 'RIGHT SIDE BACK', 'CENTRAL MIDFIELDER', 'LEFT SIDE BACK']",RIGHT WINGER,['13'],1007,23,2.055610725,40,3.574975174,5.056890013,4,0.357497517,17,1.519364449,53.125,1,0.089374379,5.555555556,7,0.625620655,77.77777778,2,0.178748759,28.57142857,268,23.95233366,80.72289157,2,0.178748759,15.38461538,15,1.34061569,78.94736842,10,0.893743793,30.3030303,100,8.937437934,62.5,25,2.234359484,430,38.43098312,41,3.664349553,399,35.66037736,268,23.95233366,15,1.34061569,11.27819549,2,0.178748759,12,1.072492552,4,0.357497517,50,3,0.268123138,37.5,1,0.089374379,0.714995035,100,2,0.178748759,0,0,11.67,4.38,7.366428571,7.75,1.38,45.76,4.350714286,4.17,0,0,0,0,0,0,5,5.45183714,100,1,0.089374379
10287,FC AGHNIPUTHRA 5,FC Agniputhra,['CENTER BACK'],CENTER BACK,['5'],90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,FC AGNIPUTHRA 4,FC Agniputhra,['CENTER BACK'],CENTER BACK,['4.'],90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,Rahul,FC Agniputhra,"['RIGHT SIDE BACK', 'CENTER BACK']",RIGHT SIDE BACK,['23'],1089,53,4.380165289,74,6.115702479,10.67821068,14,1.157024793,19,1.570247934,63.33333333,2,0.165289256,11.11111111,10,0.826446281,71.42857143,8,0.661157025,47.05882353,285,23.55371901,85.58558559,3,0.247933884,50,22,1.818181818,45.83333333,7,0.578512397,35,137,11.32231405,65.55023923,33,2.727272727,240,19.83471074,21,1.73553719,249,20.5785124,166,13.71900826,7,0.578512397,5.982905983,2,0.165289256,15,1.239669421,1,0.082644628,50,1,0.082644628,50,0,0,0.165289256,0,0,0,0,0,10.26,3.76,7.108333333,5.82,1.67,47.16,4.325,4.26,0,0,0,0,0,0,31,3.884297521,100,0,0
10290,Nixan Samuvel A,Kickstart FC,"['CENTER FORWARD', 'CENTRAL MIDFIELDER', 'STRIKER']",CENTER FORWARD,['18'],188,3,1.436170213,3,1.436170213,1,0,0,0,0,0,0,0,0,1,0.478723404,33.33333333,2,0.957446809,33.33333333,33,15.79787234,80.48780488,0,0,0,0,0,0,0,0,0,4,1.914893617,40,1,0.478723404,70,33.5106383,17,8.138297872,87,41.64893617,57,27.28723404,2,0.957446809,3.076923077,0,0,1,0.478723404,1,0.478723404,25,1,0.478723404,100,0,0,0.957446809,0,0,0,0,0,10.6,1.7,4.751666667,5.26,0.21,3.97,2.178333333,2.03,0,0,0,0,0,0,0,3.829787234,100,0,0
10293,Monish,FC Agniputhra,"['RIGHT WINGER', 'ATTACKING MIDFIELDER', 'CENTRAL MIDFIELDER', 'LEFT WINGER']",CENTRAL MIDFIELDER,['26'],124,4,2.903225806,5,3.629032258,1.724137931,0,0,1,0.725806452,100,0,0,0,0,0,0,0,0,0,37,26.85483871,82.22222222,0,0,0,3,2.177419355,100,2,1.451612903,50,13,9.435483871,76.47058824,4,2.903225806,60,43.5483871,6,4.35483871,49,35.56451613,39,28.30645161,4,2.903225806,8.888888889,1,0.725806452,2,1.451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.08,9.342,19,0.67,9.44,8.528,8.47,0,0,0,0,0,0,1,2.177419355,100,0,0
10296,Abhishekh Shankar Powar,Kickstart FC,"['CENTRAL MIDFIELDER', 'LEFT WINGER', 'LEFT FORWARD', 'RIGHT WINGER', 'LEFT MIDFIELDER', 'CENTER FORWARD', 'ATTACKING MIDFIELDER']",RIGHT WINGER,['10'],1341,22,1.476510067,32,2.147651007,3.945745993,1,0.067114094,9,0.604026846,50,1,0.067114094,8.333333333,8,0.536912752,36.36363636,10,0.67114094,22.22222222,251,16.84563758,77.23076923,5,0.33557047,35.71428571,21,1.409395973,61.76470588,19,1.275167785,32.75862069,70,4.697986577,55.11811024,20,1.342281879,665,44.63087248,77,5.167785235,771,51.74496644,503,33.75838926,47,3.154362416,24.35233161,6,0.402684564,27,1.812080537,17,1.140939597,68,3,0.201342282,25,2,0.134228188,1.476510067,28.57142857,8,0.536912752,0,0,10.94,2.27,6.70625,9.6,1.42,59.52,4.710625,3.78,0,0,100,0,0,0,3,3.355704698,100,0,0
10292,Omega,FC Agniputhra,"['CENTRAL MIDFIELDER', 'RIGHT WINGER', 'LEFT SIDE BACK', 'ATTACKING MIDFIELDER', 'LEFT MIDFIELDER', 'LEFT WINGER']",CENTRAL MIDFIELDER,['20'],547,18,2.961608775,31,5.100548446,5.354058722,7,1.151736746,12,1.97440585,54.54545455,1,0.164533821,6.666666667,0,0,0,2,0.329067642,40,132,21.71846435,79.51807229,1,0.164533821,16.66666667,24,3.9488117,58.53658537,6,0.987202925,22.22222222,59,9.70749543,50.86206897,21,3.455210238,190,31.26142596,8,1.316270567,155,25.50274223,89,14.64351005,10,1.645338208,10.30927835,3,0.493601463,13,2.138939671,1,0.164533821,100,1,0.164533821,25,0,0,0.329067642,0,0,0,0,0,24.8,4.04,10.786,10.6,1.54,33.11,6.406,7.65,1,0,0,0,1,0,6,4.277879342,100,0,0
10299,Aibiang Mame Nongneng,Kickstart FC,"['CENTER BACK', 'LEFT SIDE BACK', 'LEFT WING BACK']",LEFT SIDE BACK,['2'],1349,60,4.002965159,106,7.071905115,13.05418719,22,1.467753892,45,3.00222387,73.7704918,3,0.200148258,10,3,0.200148258,23.07692308,17,1.134173462,47.22222222,363,24.21793921,83.44827586,3,0.200148258,75,34,2.268346924,54.83870968,7,0.467012602,33.33333333,204,13.61008154,70.58823529,62,4.136397331,330,22.01630838,23,1.534469978,297,19.81467754,205,13.67679763,12,0.800593032,7.185628743,3,0.200148258,7,0.467012602,0,0,0,1,0.066716086,16.66666667,1,0.066716086,0.133432172,100,0,0,0,0,13.12,3.71,7.71875,8.2,1.08,61.35,4.4875,5.16,0,0,0,0,0,0,37,1.467753892,100,0,0
10300,Solaimalai R,Kickstart FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['6'],75,5,6,7,8.4,8.43373494,2,2.4,1,1.2,100,1,1.2,25,0,0,0,4,4.8,66.66666667,19,22.8,79.16666667,0,0,0,4,4.8,44.44444444,0,0,0,7,8.4,43.75,2,2.4,0,0,0,0,10,12,4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.28,8.39,7.64,7.52,5.7,7.58,8.17,0,0,0,0,0,0,3,4.8,100,0,0
10294,Kishore,FC Agniputhra,['RIGHT WINGER'],RIGHT WINGER,['12'],9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,100,0,0,0,0,0,0,0,0,0,1,10,50,1,10,5,50,0,0,3,30,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89,8.89,8.89,3.56,3.56,0.32,3.56,3.56,0,0,0,0,0,0,0,0,0,0,0
10301,A Ajay,Kickstart FC,"['CENTRAL MIDFIELDER', 'LEFT MIDFIELDER', 'LEFT WINGER', 'RIGHT WINGER', 'RIGHT SIDE BACK']",RIGHT WINGER,['19'],277,8,2.599277978,12,3.898916968,3.022670025,0,0,4,1.299638989,66.66666667,0,0,0,0,0,0,0,0,0,35,11.37184116,68.62745098,2,0.649819495,66.66666667,1,0.324909747,100,0,0,0,9,2.924187726,40.90909091,1,0.324909747,80,25.99277978,8,2.599277978,90,29.24187726,59,19.16967509,3,0.974729242,2.912621359,1,0.324909747,1,0.324909747,0,0,0,0,0,0,1,0.324909747,0.324909747,100,0,0,0,0,15.56,0,5.11625,13.89,0,6.41,3.36,2,0,0,0,0,0,0,3,2.599277978,100,0,0
10295,CHEETRIÂ ,FC Agniputhra,"['RIGHT WINGER', 'CENTRAL MIDFIELDER', 'ATTACKING MIDFIELDER', 'RIGHT MIDFIELDER', 'STRIKER', 'CENTER FORWARD', 'LEFT WINGER']",CENTRAL MIDFIELDER,['10'],583,19,2.933104631,30,4.631217839,3.792667509,2,0.308747856,11,1.698113208,55,0,0,0,3,0.463121784,75,1,0.154373928,11.11111111,306,47.23842196,90.26548673,2,0.308747856,40,44,6.79245283,84.61538462,0,0,0,79,12.19554031,68.10344828,26,4.013722127,165,25.47169811,12,1.852487136,156,24.08233276,100,15.4373928,10,1.54373928,7.518796992,1,0.154373928,4,0.617495712,3,0.463121784,60,1,0.154373928,25,0,0,0.617495712,0,2,0.308747856,0,0,47.44,0.8,15.98857143,22.43,0,70.65,10.40285714,13.54,0,0,0,0,0,0,4,2.161234991,100,0,0
10303,Vansh Verma,Rebels FC,['GOALKEEPER'],GOALKEEPER,['23'],190,1,0.473684211,1,0.473684211,0.606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6.631578947,100,0,0,0,2,0.947368421,13.33333333,0,0,0,14,6.631578947,51.85185185,5,2.368421053,0,0,0,0,1,0.473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79,0,4.716666667,8.79,0,12.73,4.716666667,6.7,18,6,0,8,10,8,1,0.473684211,100,0,0
10324,Muhammed Shehin,Real Chikkamangaluru FC,['GOALKEEPER'],GOALKEEPER,['1'],473,1,0.190274841,2,0.380549683,0.732600733,1,0.190274841,1,0.190274841,100,0,0,0,0,0,0,0,0,0,95,18.07610994,95.95959596,0,0,0,28,5.32769556,58.33333333,0,0,0,87,16.55391121,78.37837838,40,7.610993658,5,0.951374207,0,0,4,0.761099366,1,0.190274841,0,0,0,0,0,1,0.190274841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.97,10.16666667,15,5.92,47.29,10.15833333,10,62,12,58.33333333,39,43,19,10,0.761099366,100,0,0
10326,Praful  Kumar,Real Chikkamangaluru FC,"['RIGHT SIDE BACK', 'CENTER BACK', 'CENTER FORWARD']",CENTER BACK,['4'],965,48,4.476683938,65,6.062176166,11.77536232,25,2.331606218,16,1.492227979,64,1,0.093264249,5.263157895,4,0.373056995,40,18,1.678756477,43.90243902,247,23.03626943,85.46712803,0,0,0,62,5.78238342,63.91752577,1,0.093264249,50,159,14.82901554,71.30044843,64,5.968911917,205,19.11917098,13,1.212435233,219,20.42487047,129,12.03108808,4,0.373056995,4.545454545,0,0,0,0,2,0.186528497,66.66666667,1,0.093264249,33.33333333,1,0.093264249,0.373056995,11.11111111,2,0.186528497,0,0,15.26,3.57,9.096363636,9.28,0.49,36.4,3.893636364,4.18,0,0,0,0,0,0,45,1.772020725,100,0,0
10327,Bipin Rawat,Real Chikkamangaluru FC,['CENTER BACK'],CENTER BACK,['5'],200,7,3.15,20,9,11.36363636,6,2.7,13,5.85,92.85714286,1,0.45,16.66666667,0,0,0,5,2.25,100,58,26.1,95.08196721,0,0,0,25,11.25,65.78947368,0,0,0,39,17.55,70.90909091,21,9.45,20,9,0,0,16,7.2,6,2.7,0,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.57,7.09,12.29,9,3.89,10,5.676666667,5,0,0,0,0,0,0,7,5.4,100,0,0
10328,Nischith AR,Real Chikkamangaluru FC,"['RIGHT WINGER', 'RIGHT WING BACK', 'RIGHT MIDFIELDER', 'CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['6'],427,5,1.053864169,20,4.215456674,4.545454545,1,0.210772834,14,2.950819672,51.85185185,2,0.421545667,12.5,1,0.210772834,33.33333333,2,0.421545667,33.33333333,106,22.34192037,81.53846154,0,0,0,9,1.896955504,39.13043478,1,0.210772834,16.66666667,38,8.009367681,54.28571429,11,2.318501171,75,15.80796253,7,1.475409836,112,23.60655738,62,13.06791569,2,0.421545667,2.53164557,0,0,3,0.632318501,3,0.632318501,60,0,0,0,2,0.421545667,1.053864169,66.66666667,2,0.421545667,0,0,13.45,3.19,6.97,9.26,1.23,21.42,5.414444444,6.17,1,0,0,0,1,0,0,2.950819672,100,0,0
10329,Gaurab,Real Chikkamangaluru FC,"['CENTRAL MIDFIELDER', 'RIGHT SIDE BACK', 'ATTACKING MIDFIELDER']",CENTRAL MIDFIELDER,['8'],748,22,2.647058824,37,4.451871658,6.702898551,9,1.082887701,15,1.804812834,55.55555556,1,0.120320856,5.263157895,0,0,0,3,0.360962567,30,281,33.81016043,89.20634921,2,0.240641711,40,57,6.85828877,81.42857143,1,0.120320856,100,138,16.60427807,77.09497207,46,5.534759358,240,28.87700535,2,0.240641711,143,17.20588235,95,11.43048128,7,0.842245989,7.954545455,0,0,8,0.962566845,2,0.240641711,100,1,0.120320856,33.33333333,0,0,0.360962567,0,2,0.240641711,0,0,17.56,3.88,11.01363636,16.85,2.82,74.85,9.977272727,10.42,0,0,0,0,0,0,11,4.090909091,100,0,0
10330,Lalremruata,Real Chikkamangaluru FC,"['CENTRAL MIDFIELDER', 'LEFT WINGER', 'ATTACKING MIDFIELDER', 'CENTER FORWARD', 'LEFT MIDFIELDER', 'DEFENSIVE MIDFIELDER']",CENTRAL MIDFIELDER,['11'],973,16,1.47995889,37,3.422404933,6.18729097,4,0.369989723,21,1.942446043,55.26315789,0,0,0,5,0.462487153,35.71428571,3,0.277492292,33.33333333,305,28.21171634,84.95821727,2,0.184994861,25,30,2.774922919,63.82978723,7,0.647482014,25,109,10.08221994,63.74269006,36,3.329907503,390,36.07399794,9,0.832476876,279,25.80678314,181,16.74203494,15,1.387461459,13.15789474,2,0.184994861,22,2.034943474,3,0.277492292,75,5,0.462487153,35.71428571,1,0.092497431,0.832476876,100,0,0,1,0.092497431,15.8,5.69,9.343076923,15.8,3.59,72.49,8.076153846,8.27,0,0,0,0,0,0,6,6.104830421,100,0,0
10331,Alok Chauhan,Real Chikkamangaluru FC,['STRIKER'],STRIKER,['21'],160,1,0.5625,3,1.6875,3.06122449,0,0,2,1.125,66.66666667,1,0.5625,16.66666667,0,0,0,0,0,0,51,28.6875,87.93103448,1,0.5625,33.33333333,5,2.8125,100,1,0.5625,100,18,10.125,78.26086957,7,3.9375,60,33.75,1,0.5625,59,33.1875,30,16.875,1,0.5625,9.090909091,0,0,0,0,3,1.6875,75,0,0,0,0,0,1.6875,0,1,0.5625,0,0,8.41,6.91,7.66,2.43,0.26,2.37,1.345,1.48,0,0,0,0,0,0,2,1.6875,100,0,0
10332,Jibin Devassy,Real Chikkamangaluru FC,"['CENTRAL MIDFIELDER', 'DEFENSIVE MIDFIELDER', 'RIGHT MIDFIELDER', 'CENTER BACK']",CENTRAL MIDFIELDER,['30'],808,33,3.675742574,53,5.903465347,11.59737418,15,1.670792079,20,2.227722772,62.5,0,0,0,1,0.111386139,50,8,0.891089109,47.05882353,377,41.99257426,88.91509434,1,0.111386139,20,123,13.70049505,75.92592593,0,0,0,248,27.62376238,76.54320988,96,10.69306931,270,30.07425743,0,0,139,15.48267327,89,9.913366337,4,0.445544554,5.405405405,0,0,11,1.225247525,0,0,0,1,0.111386139,50,0,0,0.111386139,0,0,0,0,0,22.98,9.96,15.81555556,22.98,4.29,109.54,13.71222222,15.76,0,0,0,0,0,0,25,6.46039604,100,0,0
10333,Ravi Kumar,Real Chikkamangaluru FC,"['LEFT SIDE BACK', 'CENTER BACK', 'LEFT WING BACK']",LEFT SIDE BACK,['31'],700,40,5.142857143,67,8.614285714,15.87677725,22,2.828571429,24,3.085714286,61.53846154,4,0.514285714,21.05263158,0,0,0,3,0.385714286,20,253,32.52857143,89.39929329,1,0.128571429,33.33333333,24,3.085714286,85.71428571,2,0.257142857,33.33333333,119,15.3,80.95238095,33,4.242857143,185,23.78571429,12,1.542857143,116,14.91428571,89,11.44285714,5,0.642857143,8.064516129,1,0.128571429,7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92,4.56,9.91125,7.4,4.2,43.37,6.21625,6.24,0,0,0,0,0,0,27,2.957142857,100,0,0
10334,Rakshith Poonia,Real Chikkamangaluru FC,['CENTER BACK'],CENTER BACK,"['33', '23']",992,57,5.171370968,77,6.985887097,15.06849315,36,3.266129032,17,1.54233871,65.38461538,3,0.272177419,12.5,2,0.181451613,50,30,2.721774194,69.76744186,266,24.13306452,88.9632107,0,0,0,77,6.985887097,66.37931034,0,0,0,191,17.32862903,74.609375,76,6.89516129,105,9.526209677,4,0.362903226,115,10.43346774,54,4.899193548,4,0.362903226,4.081632653,0,0,9,0.816532258,0,0,0,1,0.090725806,25,4,0.362903226,0.453629032,57.14285714,0,0,0,0,14.46,5.08,9.82,5.83,2.78,46.9,4.726363636,4.72,0,0,0,0,0,0,39,2.358870968,100,1,0.090725806
10335,Hridaya Jain,Real Chikkamangaluru FC,"['LEFT WINGER', 'LEFT WING BACK', 'LEFT SIDE BACK']",LEFT WINGER,['47'],1278,19,1.338028169,34,2.394366197,4.67032967,4,0.281690141,15,1.056338028,88.23529412,2,0.14084507,8.333333333,1,0.070422535,25,1,0.070422535,9.090909091,153,10.77464789,76.88442211,0,0,0,12,0.845070423,63.15789474,23,1.61971831,31.94444444,80,5.633802817,64,18,1.267605634,390,27.46478873,66,4.647887324,525,36.97183099,328,23.09859155,31,2.183098592,25,5,0.352112676,10,0.704225352,4,0.281690141,40,2,0.14084507,16.66666667,0,0,0.422535211,0,1,0.070422535,0,0,7.16,2.09,4.576666667,5.04,1.73,46.3,3.62,3.41,0,0,0,0,0,0,5,4.788732394,100,0,0
10305,Sunny  Kumar,Young Challengers FC,['CENTER BACK'],CENTER BACK,['2'],360,37,9.25,51,12.75,22.46696035,10,2.5,12,3,57.14285714,3,0.75,25,0,0,0,0,0,0,66,16.5,92.95774648,0,0,0,20,5,76.92307692,0,0,0,46,11.5,82.14285714,22,5.5,15,3.75,0,0,9,2.25,5,1.25,0,0,0,0,0,2,0.5,0,0,0,0,0,0,1,0.25,0.25,100,0,0,0,0,9.86,6.57,7.9975,6.06,3.67,16.8,4.6675,4.67,0,0,0,0,0,0,18,1.25,100,1,0.25
10306,Alan  Dayalan,Young Challengers FC,"['RIGHT SIDE BACK', 'CENTER BACK', 'LEFT SIDE BACK']",CENTER BACK,['3'],697,40,5.164992826,56,7.230989957,10.29411765,22,2.840746055,15,1.93687231,68.18181818,1,0.129124821,14.28571429,4,0.516499283,80,1,0.129124821,33.33333333,76,9.81348637,84.44444444,0,0,0,38,4.906743185,38,0,0,0,68,8.780487805,49.27536232,37,4.777618364,10,1.291248207,0,0,35,4.519368723,5,0.645624103,1,0.129124821,4,0,0,3,0.387374462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,2.56,6.613333333,7.89,1.89,25.63,3.935555556,3.62,0,0,72.72727273,0,0,0,33,0.258249641,100,0,0
10307,Sagar Kapasiya,Young Challengers FC,['CENTER BACK'],CENTER BACK,['4'],270,15,5,21,7,10.5,0,0,6,2,60,0,0,0,1,0.333333333,100,0,0,0,34,11.33333333,82.92682927,0,0,0,8,2.666666667,50,0,0,0,26,8.666666667,65,12,4,5,1.666666667,0,0,20,6.666666667,7,2.333333333,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,1.92,4.39,4.28,1.17,6.5,2.41,2.41,0,0,0,0,0,0,11,0.333333333,100,0,0
10310,Rudra Narayen,Young Challengers FC,"['CENTRAL MIDFIELDER', 'CENTER FORWARD']",CENTRAL MIDFIELDER,['9'],238,16,6.050420168,22,8.319327731,13.17365269,1,0.378151261,6,2.268907563,75,1,0.378151261,11.11111111,1,0.378151261,33.33333333,2,0.756302521,100,54,20.42016807,78.26086957,0,0,0,6,2.268907563,54.54545455,0,0,0,22,8.319327731,64.70588235,9,3.403361345,25,9.453781513,1,0.378151261,30,11.34453782,16,6.050420168,2,0.756302521,25,0,0,1,0.378151261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,5.83,6.593333333,7.02,1.86,12.05,4.903333333,6.62,0,0,0,0,0,0,2,1.890756303,100,0,0
